max_table_score,mean_table_score,median_table_score
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,3.990001,4
8,4.010001,4
8,4.020001,4
8,4.020001,4
8,4.020001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.040001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.060001,4
8,4.070001,4
8,4.070001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.080001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.090001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.100001,4
8,4.110001,4
8,4.110001,4
8,4.110001,4
8,4.120001,4
8,4.120001,4
8,4.120001,4
8,4.120001,4
8,4.120001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.130001,4
8,4.160001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.170001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.180001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.200001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.230001,4
8,4.240001,4
8,4.240001,4
8,4.240001,4
8,4.240001,4
8,4.240001,4
8,4.240001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.260001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.270001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.290001,4
8,4.300001,4
8,4.300001,4
8,4.300001,4
8,4.300001,4
8,4.300001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.310001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.330001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.340001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.350001,4
8,4.360001,4
8,4.360001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.390001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.400001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.430001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.450001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.480001,4
8,4.490001,4
8,4.490001,4
8,4.490001,4
8,4.490001,4
8,4.490001,4
8,4.490001,4
8,4.490001,4
8,4.500001,4
8,4.500001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.520001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.540001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.550001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.580001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.600001,4
8,4.620001,4
8,4.620001,4
8,4.620001,4
8,4.620001,4
8,4.620001,4
8,4.620001,4
8,4.620001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.630001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.640001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.650001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.660001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.670001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.680001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
8,4.700001,4
