max_table_score,mean_table_score,median_table_score
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.860002,3
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.880002,3.5
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.890002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.900002,4
7,3.920002,4
7,3.920002,4
7,3.920002,4
7,3.920002,4
7,3.920002,4
7,3.920002,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.930001,4
7,3.940001,4
7,3.940001,4
7,3.940001,4
7,3.940001,4
7,3.940001,4
7,3.940001,4
7,3.940001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.950001,4
7,3.960001,4
7,3.980001,4
7,3.980001,4
7,3.980001,4
7,3.980001,4
7,3.980001,4
7,3.980001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,3.990001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.000001,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.030002,4
7,4.060001,4
7,4.060001,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.070002,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.100001,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.130002,4
7,4.160002,4
7,4.160002,4
7,4.160002,4
7,4.160002,4
7,4.160002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.200002,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.210001,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.220002,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
7,4.250001,4
